"person","sequence_id","coin","start","sequence"
"adamF",75,"5ZAR","t","hxhhhthhhhtttthhhtttxthhhthtxthtttthhhhthxxthhhttthttttthxhthhthtthxhhthththttttthhthhtthttththtthhhhtt"
"adamF",76,"5ZAR","t","hhthhhthhtththtttthtttthttxtttttthttthtxxththhxhhhhhtxhtttxtththtthttttthhhxhhhhhhtthhtthxhhhhhtxhhhttttt"
"adamF",77,"5ZAR","t","htttthxthhhhxtthxtthththhhtthtthhhhttttxhtthththxttthtttththhttthhtthtttththhthhhhthtthhththttthtthhhh"
"adamF",78,"5ZAR","h","thtxhtttthtththhtxtththxhththtthhthtththhhhttthhhtthhhttthttttttthhththtthhththhhhtttthhhthtthththhhtt"
"adamF",79,"5ZAR","t","thhxthtthtxhhhhhhhtthhhhxhhttthtthhhtthhtthhthhhxhthttxhththttthhttxthtxttthtthhhhhhhthxhhxhthtxthttthhht"
"adamF",80,"5ZAR","t","hthhxthhhtttxttttthhhththhthhhthxtthhxhthhhtttthtthhtttthtthtttttxttttthttthhhthhtttththttththhttthhhht"
"adamF",81,"5ZAR","t","hthhhhthhtthtththttththhhhtthhhxhhttxthttthththttttththththtthhthhhthtttttttthhtxxttttxtthhthtthhtht"
"adamF",82,"5ZAR","t","htthhththhththhththtttthttthhhthtttthhttthtththtxtttthhtthhtxhhtthhthhthttthhhththhhttthhtthtthxhhhhhht"
"adamF",83,"5ZAR","t","hthtttthhthhtththhthttthhhhtttthhthhhtttttttthhhththththtthttttttthhhhhthtththththttttthhttxthhxttttttht"
"adamF",84,"5ZAR","t","httthtttttthhttttttthhtttttththhhhhtthtththhhtthhthhtxhhthhhxtthhhhththhhhhthhhhthhthththhhttththhxhthtthtt"
"adamF",85,"5ZAR","t","thxtthhtththhhxhhhttththtthhhththhhttthhttthhthtthhththttxhtthhhhhtttxhhhthtttthhtttthtthhthtthtttthxhh"
"jillR",1,"0.20EUR","h","ttxhxhhhtxthxhtxhtxtthhthhtthxthhhhttthtththxhxttthhhtthhthhxttthtthxtxtthttthhtxthxthxhhxhttttxhxhttxhhhxthttthhhhhhht"
"jillR",2,"0.20EUR","t","htxhttxtxtttxhhthhhthhhxhhttxhhhthxxhttxthhthhtthhxttxthxthhhhxthhhthhxtxtttthhhhhhhtththhtthtxxhthtxtxhhhhthtthhhthtxxh"
"jillR",3,"0.20EUR","h","hhthttthhhhhtxhhhhhttttthtthhhhhhthttthttxtthththhttttttxthhthxxhxttttthtxhxxxhhhtxtthttxttxhtxthxhthttthhhhhhtt"
"jillR",4,"0.20EUR","t","thththhhhhhhtthtttttthhtthtthhthhxxtxhhxhthththhtthtthththhhtttttttxthhttthhhhthhhhhhhtxhttttthhtxthxhhhhhtxh"
"jillR",5,"0.20EUR","h","xtthtthxhttxtthtttthhthxtthhhthhhttthtthhxhthtthhhhttthttxtthhtxhtthhhhxthhttttthhhthtxhhhttthththhxtththhtth"
"jillR",6,"0.20EUR","h","hththhxthhttxthhthththhhttthhhthttthhhtxtthtthhhtthhtttttththttthhhhththtththhhthhhthththhtxhhthththhhh"
"jillR",7,"0.20EUR","h","tthhhhhtththxhthtttxththhththhhhhhhhthhhhhthhhttthhhtthhttttthtttthththhthhhtthtththhtttttthxxhtthhhhxt"
"jillR",8,"0.20EUR","t","htththhhthhhthttttthtthhhhhthhhttthhthhtxhtttttthththtthtthhhhttthththhhxhhhhxththhththhtththtthhthhxtt"
"jillR",9,"0.20EUR","t","hhthththttthtthtthhthhthtttthththttthhtxhhthhthhtthxtthtthtththththtthttttthtttththtthhhtthhttthhhttt"
"jillR",10,"0.20EUR","t","thtthtthxhhthttttthhhthhththhthtththtthhtthtthhhhthhhhxxhtthtxhtxtththhhhthtxhhhthhththththhthtttttttthh"
"jillR",11,"0.20EUR","h","hhhhtthttthhthtththhhhtthtththtthhhtttthhhththhtxthhhttxttthxhtttthhtthhhtththxhtthtttxxhthttthhhxtthhttht"
"jillR",12,"0.20EUR","t","tthththtthhxhhttthtthhtthhthtttxthtxhhhhtthtxhxhhththhtththttthttthxhhhtthththtttthxhhthtxtttthhttthhxxhhthht"
"jillR",13,"0.20EUR","t","httttthtxhttttthtttthttthhxtthxhhthhthththhtxthxhhhxhhhtthtthxhhtttthhtxthttthxhhhhtxhhhhttthhhhthttxhtxxxtttthh"
"jillR",14,"0.20EUR","h","hthtthhhhttthhhtthhhtthttthxtxhhththtthhhhhthhthhthhxhhthhhhhthttthhhttthhxhtttxxhhhhhttthtxhhttttththhhttth"
"jillR",15,"0.20EUR","h","tthtttthttttththhhthhhttxhhththtththhthhthhxtthhttthhhhthtttthhhhhhxththhhhttththhttttxhhxthttttththhttt"
"jillR",16,"0.20EUR","t","httthhttttttxhttthhxthttxtxhtthttththhttthxhththtttttththhhhhhhxthtttxththhhthtthtththhhthtttxthhhhthhhhtht"
"jillR",17,"0.20EUR","t","ttthhttttxhhthhtthhhthhhthxhhthhtthtthhhtthhtttthtttthtthhhthtthhhhttthtthttttthhthhtttxhhhthhthttthtxhtt"
"jillR",18,"0.20EUR","t","htthttthhhththtthttttttthhhhxhhhhtxhhhhthhhhhhhhhhthhtxttthththttttthtttttthhtthhthhththtxthtthtttthhtth"
"jillR",19,"0.20EUR","h","htthtttthtthtthhttthhhttthhhththththhtthttxhtthxtthhhtthxhtthtthhhthhhththhhhtthtttttthhtthhhtxtxhthttxhh"
"jillR",20,"0.20EUR","h","ththttxtthtthtttxhthhhtththhhttttthththttttthhthttthhhhttxtxtxhhhtxhhhhthxttxhhtthtxthtthhtthtttthxhhthtththt"
"jillR",21,"0.20EUR","t","tththtthhttthhththhttttthhthhhhhhtttxhhxthtthhttxthhhhhhtthhththtxthhttthhhhthhhthhhhtxhhhthtttthhhtthhht"
"jillR",22,"0.20EUR","t","hhhththhhhhhthhhhtthththhtthhhthtthhhhhhhhhthhhthtthttthhhtxhtthhthtttthhhtthhhhxhhttthtthtthhhtxthhhhh"
"jillR",23,"0.20EUR","h","hhhthhttttthhtttthtxhtthhttththtthxhhhhhthxthhthhhthhxhxhhttxthhhhxhtttttthththththhththhhhxhxthtthhthtthhtth"
"jillR",24,"0.20EUR","h","xhhhhhttththhhtttttxhhttthtththhhhtttthttthhhhthhthttttthhxthttththhttthtththhhththhhhhhtthhttthxhhththt"
"jillR",25,"0.20EUR","t","hthtththhxtththxhttxhhhhhttthttthhhthhhxhhhhttthhhthxhttththhhhhxhhhhtthttxhhhhtttttxhhthtthttthhhhhxthhxhxxttt"
"jillR",26,"0.20EUR","t","txththhhttththththhthhxhhhxthhhthhththhtxtthhhhhxthhhthhtttttxththtxhthtthhhtthhthtthhtttthhtthhhtxthhhhthxtt"
"jillR",27,"0.20EUR","t","txtttthhhhhxthhthhtttthxhtthhhthhtttxhhhthhhhhhxhhhhhhttthxtthxxthtttththththxtthhhhttththhthhthxhthtttththttt"
"jillR",28,"0.20EUR","t","tttthtthhhthhthtththtxththhttxhthttthtthtthhhhxhhtttththttthttththhhhhhthhhtththttthxhthhthhththtxtthhxhhh"
"jillR",29,"0.20EUR","h","hhhhtttthththhhthhtthtxhttthtxtthhttttxththtthhhtththhtttthxttthhththtttttxhthhthhthtttthttttthxthtxxxtxhxtthxhtht"
"jillR",30,"0.20EUR","t","hhtttxtttthttththxthtttttthxhtxhxthttthhttthtxthhttthhhhttthtxtththhhhththhhttttxttththhthtxttttxttthtthtxhttth"
"jillR",31,"0.20EUR","h","tthhxthhhtthtthhhxxhhhhththxhhhhthththhthtttttxxtxthhhhhttttxhttxttthhthtttthththtthhhhhtxthtthttthththtththh"
"jillR",32,"0.20EUR","h","tthtthhhhthtthhttxhhtthtththhhhtthhthhthttxtttthhthhthhhxhhtthttthhxhtxttttxhhtththththhtthxtxthtththttthxhtt"
"jillR",33,"0.20EUR","t","hthhhhhhhhtthhhttxttxhhhtxhtthtthxhthttthhthxhtxxhhxhhhtttxxththhhthhthhhhttxtthtttxxhthhhhthttthhhhthtthtthhtth"
"jillR",34,"0.20EUR","h","hthhthhhtthhttththtthhhhhthtthhtxhhhtthtthhhttxthtxtththhtxhhxththhttththtthhtxhthhttxhhthtthhtthhhhhhhhhtt"
"jillR",35,"0.20EUR","t","hhthhththhhthtthttxthhhhhtthhtthttthxthhhhhthxthhxhttthxthhhthtxxhxhthhtthtththhttxhthhxxthhtxtthhttxhhhhhh"
"jillR",36,"0.20EUR","h","htttthhttthtttththththtxththhtthhhhththhxthhhthttttthhhhttthtxhttxthtththhthhxhhtttthxhxhthhththhhhttthhth"
"jillR",37,"0.20EUR","h","thhththtthttthxhthhhtththttthhhthhhhhhhhtththttthxxththtttttthhthhtththhththhtthttthhtttthtthtxtttthhthh"
"jillR",38,"0.20EUR","h","xhthththththttttththhthhhthhhtthxthhththhthttthththtxthhhhhhhhthhtthhththxhttttthhtthhhhthhtthxtthhhthhttt"
"jillR",39,"0.20EUR","t","txtxhhhthxthhttthhhhhxhttxththttxhhhhhtxhxhhhthhhtthtththxhhtxhhhhthhthttxhhthhthttttttthhxxthhhtthhhhhhhthtt"
"jillR",40,"0.20EUR","t","tttthhtttthhhthhttxhthhhttthtthtttthhxthttthhhtthxthhtthtthtthxthtthhtxhhttttthxthhhhtthttthhttthhxththhthh"
"jillR",41,"0.20EUR","h","thhxtthhhthhhhhhhxhhttthtxthtthxhhtththhhhhhtxtthhhttthththhthtxhtxhxttthhhhthtthhhtttthxthhhthhthhthtttthth"
"jillR",42,"0.20EUR","h","hhththththttthxthttthhhtthhhhhhthththttthttthhtthttthhtxtthxtxhhttttththtthxhttttththhthhhthhxthhhtthtttth"
"jillR",43,"0.20EUR","h","hhhhxhhthhthhhtxhhthttttxttthhhhxththhhhthhthttttthtthtttttththhtttthtthttthhthtxtttttxtxthththhtththhtthtt"
"jillR",44,"0.20GEL","t","ththttthtthhththhhhhttttttthttthtththttthxhtthttthhxhxthhtxthhtthhhtttthhhthtthhhhhhhtttththththhhtthxhht"
"jillR",45,"0.20GEL","t","hhttthhhhhhthtttthhtththhthhhtththttttttxtthhttthththhhttttxtthhhhththtxtthtxhhxhxtthtttxhththtthtthxthttthth"
"jillR",46,"0.20GEL","h","hhhtthttthtthhhthhhhtttthhhthththhxhhhthtthttthxhhhtttttthhhxhthxxtthxhxhhthhhtthtttthtttttttththhtthhhtthh"
"jillR",47,"0.20GEL","h","xhtththhtthhhtttthttthhhhhhxtxhhthhtxttxhhtttthttthttthttthhxhttxthhtthxhtthhxththhhhthhhthtthhhhhhhhthhhthht"
"jillR",48,"0.20GEL","t","hhthttthtxhhhhhthhxhthhhthtxhtttttttxthhhxtttthxttththtthhtththhhthtthhthhhhtxttthhtxhtttthtthhhthhthxhhththht"
"jillR",49,"0.20GEL","t","hhhthtththtthhtthhhhhhtthhhhhxthxthtttthhxhhhttththhtthttthtxthtthhttxttthhthxhthtthhththttththhxthhthttthh"
"jillR",50,"0.20EUR","h","hthhhhhthxththhhththhhtttthhhhthtttttthhthtthxhhththxthhhhttttxhhhtththtthththttttxttthttththththttttthhh"
"jillR",51,"0.20EUR","h","thhthtttthhttthhhhhhhhhhhhhthtthhhhhxthhththhhhtththxhhtxhthhhxhththhthttthtxttttthhxththhtthttttthhthhhht"
"jillR",52,"0.20EUR","t","hhthttxhhthtthhtththhhtxtxhhthtthhtxthhtthtthhhthttththtththttxhtthhhthhthxttththththhthhttttthhtthththhhh"
"jillR",53,"0.20EUR","h","thhththttttthhtthtttttthhhtttththxhtxhththhhhtthhthhxhtxhhtttthhhhthtthhthhttttththhhtththhtthhtthhhtttt"
"jillR",54,"0.20EUR","t","xhxhtthhtthtttththhttttthtthhthttxthhtttthhhhhththhthhhhtttthhttthtttttthhthxththhhttttxhhtttxhttttthhhhh"
"jillR",55,"0.20EUR","h","thhhxthhttxhhhhtthhthhhtthhhhttxtttthhhhtttttthtthhhhxtxhhhtthhhhththhtthtthtttxtthtxttthtththhtthhtth"
"jillR",56,"0.20EUR","h","tttttththhhhththtthhthtttttthhhthhhhhthtthhhhhhthhhhtthttthhhthtthhhxhhtttttttxhhhhhhtthttthtthhtthhtt"
"jillR",57,"0.20EUR","t","htthhhthxthhhtthththtthtthhhtthhtttxthththtttthttthhhtthhhttththxtthhhhthhtttttthhhxthxhhthxhxhttthhhhthttxh"
"jillR",58,"0.20EUR","h","tthhththtthtttthhhhhhthhhhhhthhxttthttthhhxthtthhttttthhttthttthtthhtthttththhhhhthhthtththhhthhhhthhh"
"jillR",59,"0.20EUR","h","ththtthhhhthhtththtthtttttthhhttthhxhhthhtththtththhhtthxhhxthtttthhhtttthhtttthhtththtthttthhhtttxttthh"
"jillR",60,"0.20EUR","h","httttthhtthhhhhhttthhhhhtthtthtxttttttttttthhhhhhhtthttthttttthhttthtttththxhttthtthtthhhhhhhhhhttthxhh"
"jillR",61,"0.20EUR","h","thhhttthhhthhthththtthtthhhhththththhhhthhthtththhthhtthhtththxthhhhhttthhthhttttthhhthhhtththhththtt"
"jillR",62,"0.20EUR","t","hhtthhthttttttthtxhthtthtththhththhhttttththhhhthththtttttthhthhhthththhhhhxhhxtthtthtttthhttxhthtththt"
"jillR",63,"0.20EUR","t","thththhttttththhttthhhhthhtttttttttxtthhhhhxhhhthhthtxtthhhhhhtttthtxhtttthhttthtttthhhtthhttttthhhthhtxt"
"jillR",64,"0.20EUR","t","ttxhhhttththththththxththxhtthhththtthhhhththhhthxttttthhtthxttthtthxhtthhhhxhttththxttttthhhttththttthhthht"
"jillR",65,"0.20EUR","t","ttththhhhtthtthhthhtththxttxhtxhthhttthttthhhtxthttththhhhhxtthhxhhthhthhhtxthxtxththththttthtttttthttthhtth"
"jonasP",1,"0.20GEL","h","ththtththxhthhthhhhthhhthtthhthhthhhtttthhhthhhttthhhththxhthhthttthhthhhhhhhthhhhhhthhttthttttttthhh"
"jonasP",10,"0.20GEL","h","thhhhtttththhhtttththttththhtthtxtthtttthtthhtthhhtthhtttthhhhhhttthhthtthttthxthtthhtthtththhttththh"
"jonasP",11,"0.20GEL","h","hththththhththhtttttttttttththttthhthtthhhhtthhhhhhtththhhhtththttthhthtthtthttthtttttthtthttxtthttth"
"jonasP",12,"0.20GEL","t","hthhtthhthxttttthhtththtthhhtthhthtthhhthtthhhtttthttttthhhttthttththttthhhhhthtthtthhtthhhttthhhthhh"
"jonasP",13,"0.20GEL","t","htthhhtththtththtthhhhtthhhtththhhhthhthhthtthhththtthhthhttxthhththhhhttthhththhhtttthttthttttttthtt"
"jonasP",14,"0.20GEL","h","htthxhthththhtthtthhhthhthhthtthhtttththhhhhthhhtttthtttttttthththhhhhtththttttthththttththhththtthht"
"jonasP",15,"0.20GEL","h","hhhtthhhhttthtttththhhtthttthhtttxhtththhhhhhhhttthhtttthhhthtththhhhthhhtthtthhtthhththhtthttthhtttt"
"jonasP",16,"0.20GEL","h","hxthhhtththhhttttthtttxthhttttthtthhttthththtttththtthhhhhthtthhhtthhhhttthhtthhthtthttthhhthtttxhhhhth"
"jonasP",17,"0.20GEL","t","thhhthtthttthhttthhttththhhtthhhhhhhhhttththtthtthhththhthhttttthhththhthttththtththhthtttthhthhhhhh"
"jonasP",18,"0.20GEL","t","hthhtthttthtthhtttththtthtttthhhxtthhthhhhhhhhthhthhtttththtthttttttthhthhtthhhhtthhthhthhhtthhhhtttt"
"jonasP",19,"0.20GEL","h","hhhtthhttthhhhhhhhthtthtttthttthtttthhhhhhhhhhtthhththttttttthtththttthhtththtthtxhttttxhtthhhthhhthtt"
"jonasP",2,"0.20GEL","h","hhtttthtthhthhtththhhttttthttthhthhthttthththhthttththhhthhthttthttttthhtthttthththhhththtthhhhttth"
"jonasP",20,"0.20GEL","t","ttttththhtthtthttthttthttthhhttxhhhhthtthtthttthttttthhhhtttxthhthhthhhthhhtttththhhtthhthtthtthhtthtt"
"jonasP",21,"0.20GEL","h","hhhtththtthhthtxththtththhtthhhtthththhhhttthththhtthhhthhhttthtthhththhhtththttttttthhhhthtthhthtthh"
"jonasP",22,"0.20GEL","t","htthhhthhhhtttttthtttthttthhtttthtthhhtthtttthhhtththhthhhhhhtthtttthtthttthhtthhhthththhhttthttthxhth"
"jonasP",23,"0.20GEL","t","hhtthhtththhtttthhhhhttthhhtttthhhxxxhhtthththththhhthththtthhttthtthtthhthttthtthtthhththhththhththhth"
"jonasP",24,"0.20GEL","h","tththttttthtttthhhhhtttththhthhthhhhttthhthhttttthttthhthhtththtththtttttttttthhhhhthhtthtttttthttxhh"
"jonasP",25,"0.20GEL","h","hthhhhhthtthhtthhtthhhhhhhhhhtthtttttthtthhttttthtthhhhhthtthththhttthtththhhhhhttxhhhtthttttththhtht"
"jonasP",26,"0.20GEL","h","httthhhtthhthhhhhthhthhhhthhhtthhhttthttthhhthhtthhhhhhthhhttttthhththhthhthhtttthtththtththhtttthhxh"
"jonasP",27,"0.20GEL","h","httthhhttththththhhhthhtttttttthtthhtthhhhthtthththtthththhttththttthhthhhthhhththtttttthththtththth"
"jonasP",28,"0.20GEL","h","thhhhtthhtthhhthhthhhthhhhhhttthhhhhhthhhhhthttttthhthththhhtttththttthttttthhththhthhttthhththttttt"
"jonasP",29,"0.20GEL","t","tttthththhthtthhtthhhthhhtthhththhthtttthhthhhtthttthhtttthhhhhhhthhthhhhhhhtxhthththhhthhhhtthtthhhh"
"jonasP",3,"0.20GEL","h","hhhhhthtththhhhhttthhhhttththtthhhththhtttthttttxhthhhhhtthtthtthtthtththhthhhtttththtthtthttthhthht"
"jonasP",30,"0.20GEL","t","ttthttthhhhthtttthtthtthhthhtththhtttthttttthhttththtthhhhhhthtttthhtthhhthhhtttttthtthttthhthhttttt"
"jonasP",31,"0.20GEL","h","htthhhhthtthhhhhtththhhhthhththtthhtthhhhhtttthhthhhhhtthhhtthhhthhhhhhtthhtthhththhhhtttttttthhtxhhh"
"jonasP",32,"0.20GEL","h","hthhtththhthhththhthththtthhtththtxhhttthhthhhhhththhhthhhtttthtttthhhtththhtththtthhthttthhhhhhhhhht"
"jonasP",33,"0.20GEL","h","thhthhthhthtttthttthhthtthttthhhhhtthhhhhhhhttttththhttttthhhthhtthtttthhhhhhhhtthhhtttththhthttthht"
"jonasP",34,"0.20GEL","h","tthtththxhhhhhthhhhhhhthtttthtthtthhhthththhhtthttthtthhhhthhtttthhhtththhxtthtththhhthhttttthhhhtthhh"
"jonasP",35,"0.20GEL","t","thhttttttthhhhhhttttttthhthhhtthththhtttthtthtthhtttthhthhthhththhhhtttthhhhttthhhhtthttthtthhththht"
"jonasP",36,"0.20GEL","h","ttttththtthttthttthhtthhhhtthhtttthhttththhtthhhtthttthhhhtttththhhhhhhthhhtttthhhhhthtthhththhttthh"
"jonasP",37,"0.20GEL","t","hthhhththhtthhhththththhhthhththtthttttthhhthhhtthtthhttttttththththhtttththhtthtthhhhthhththhtttttt"
"jonasP",38,"0.20GEL","t","ththhttththhtththtttthhtthhhhhhhhtththhtttthhhhhhttttttthhhttthtttthththtththhhttthhhhhtttthtttttttt"
"jonasP",39,"0.20GEL","t","hhhhhttthhhxhhhhthtththtthhtthhthhhtttttththxttththhthttthhthhthttthtththhthhthhththhthtthhthtttttttt"
"jonasP",4,"0.20GEL","t","thhhthhhtthhhhtttththttththtttttthtthhhthhhthhhtthhththhttthhttthhhxhthhhthhhtthttttttttththhhhhhtthh"
"jonasP",40,"0.20GEL","h","thththhhhhhhthtththhtthttthtthhtthhtthttthhhtthttthtththttthhthtttthhththhthhttthththtthththhhthttth"
"jonasP",41,"0.20GEL","t","ttthththhthtththhhhtthhhthhtthhthtthhttttthtthththttthtxhhhhhhththttthhtthhthththhththtththhhthhthttt"
"jonasP",42,"0.20GEL","h","htthhhththttthttthhthhthttthxhhhtttttthtttthhhhthhhththttthhttthtttththhhhhthtttttthtththhhtttthhttht"
"jonasP",43,"0.20GEL","h","tttthththhhhththhhtththttthhthhhhththhhttthhhthhttthththhhthhhththhhhhhhthhhhhhhthtttttxttttthhhhthht"
"jonasP",44,"0.20GEL","h","thhhhtthhtthtthhhthhtttthttttttthhthtttththhthhhhthtttthhhhthhhttxhthhthtthhthhhthtthhhttxthhtthhtthtt"
"jonasP",45,"0.20GEL","h","thhhtttttthhhhthhhhhthhthhhhhhhthxhthhththhththtthhhtthtthtthttthhhttxtttththhhhhthtthhthhhttththhthth"
"jonasP",46,"0.20GEL","h","hhhhtthttttthtthhtttttthtxtththttttthhhhhhthttttxhhtthhhhttthhhhthtthhhththhthhthhththhhhhthtthhthhhhh"
"jonasP",47,"0.20GEL","h","hhthttthhhhhhhthhththhttttththttttttthhhtttthtttthtttthtthhhhttthhtthtxtthhxhhthhthhhhhhttthttthhhhhth"
"jonasP",48,"0.20GEL","h","hhththtthhhthhhhththhttthhhthhhtttttthtthhthhhtthhthhhtthhttthhhthhhththtxtthtthththtttthhththtthhtht"
"jonasP",49,"0.20GEL","h","thtthttththhhththhhhhhhhtttththhhhhhttttttttthttthhhhhttthtthtthhhtththtththhtththththththttthhhthtt"
"jonasP",5,"0.20GEL","h","hthtttthtththhthththttthhttttttththhtttthtthhhhhttthhththhtttttthhtthhtthhthtthtthttthhthhthhtttthhh"
"jonasP",50,"0.20GEL","h","hhhhthhtttthhtththththththtttttthhtxhhhtttttttththhttthhttthtthhhhththhtttthtttthhthhthhhthhhhhhhhtth"
"jonasP",6,"0.20GEL","t","hxththhthttthhhttthhhtthhtthhthhthhtttthtthhtthhhttthhtthhhhttthttthhhhhththhhhhhthhhhhthhhhththththh"
"jonasP",7,"0.20GEL","t","hthtthttxthtttthhtthththhhxhhththhtthhthhhhhttththtttthhthhthhhthtthhhhhhxthxthhhhhtthhtthtthhtxtthhthhth"
"jonasP",8,"0.20GEL","t","hhhttttthhhhthhtttthhhthhthhtthtthththttthtthttttthhhhhttttxtthtthttthhtththttthhtttthhthhhtthttthhhh"
"jonasP",9,"0.20GEL","t","thttthtththhhhhthhttthhhtthhhhtthhhthhthhttththhhhtttththttthtttthhthhhttthtttthhhtthttthhhthtthtthh"
